0.3845306 0.2636879
0.2738789 0.2255794
0.2291938 0.1940952
0.1881895 0.1624993
0.1778233 0.1692769
0.1518181 0.1641663
0.1357067 0.1433882
0.1251822 0.1681965
0.1346151 0.203498
0.1324851 0.1783758
0.09833311 0.152291
0.09497037 0.1428382
0.1101904 0.128877
0.0943399 0.1539223
0.1125711 0.1730358
0.1066051 0.1736739
0.1161176 0.1813512
0.1133243 0.1709291
0.1465605 0.1661722
0.1401973 0.1579297
0.147844 0.1613185
0.1523571 0.1518844
0.147644 0.1511734
0.1668105 0.1434058
0.1620262 0.1495061
0.1425204 0.1546722
0.1478472 0.1542697
0.1697084 0.1352875
0.1244558 0.1411339
0.121272 0.147184
0.1388644 0.1463895
0.1304842 0.1761758
0.1338107 0.196134
0.1256167 0.1830568
0.1065918 0.1778402
0.1035407 0.1799631
0.08547775 0.1567392
0.08913491 0.1508902
0.07216599 0.1449626
0.0825835 0.1317872
0.1194086 0.1287302
0.1435931 0.125424
0.173091 0.1253815
0.1666514 0.1312706
0.151204 0.1275524
0.1692711 0.1175547
0.1571623 0.1165927
0.1792188 0.120983
0.1867986 0.1076495
0.2197577 0.1114569
0.1956482 0.1095806
0.1578359 0.1058241
0.1900784 0.1183236
0.1727975 0.09941457
0.198831 0.08630999
0.1672989 0.07894405
0.1603743 0.08674675
0.1825545 0.08858575
0.1696558 0.08194704
0.2205195 0.08608723
0.2124807 0.07450801
0.2310248 0.08165098
0.2080853 0.07713036
0.2095561 0.07150531
0.1832203 0.07114715
0.1971134 0.07463134
0.2061196 0.0728274
0.2278389 0.07596608
0.218038 0.07977942
0.1952809 0.06943385
0.1944518 0.06734228
0.2101425 0.06513629
0.2208098 0.06146702
0.2221861 0.06273605
0.2277175 0.0686234
0.2155162 0.06412035
0.2342816 0.07283102
0.2619077 0.06590478
0.2790848 0.06358052
0.2853185 0.07368195
0.2862139 0.06045388
0.270529 0.0580391
0.2786711 0.04856998
0.3258817 0.04723632
0.3305134 0.04343174
0.3293731 0.04725172
0.3151341 0.04710142
0.3513241 0.05082857
0.3383086 0.05445247
0.3125903 0.05936901
0.3512212 0.06929875
0.396743 0.06689258
0.4652281 0.06916307
0.4059699 0.06526522
0.4105989 0.05886338
0.3771921 0.06036476
0.3558841 0.06028676
0.3387859 0.05713211
0.2970742 0.05873426
0.3260223 0.05411716
0.3250561 0.04992222
0.305012 0.05431724
0.2534314 0.05561815
0.2518989 0.04920962
0.2604087 0.05679493
0.2649817 0.06054328
0.3222336 0.07380049
0.3286384 0.06769867
0.3357259 0.05656191
0.3134008 0.05614836
0.3101257 0.05240141
0.2783513 0.0481872
0.3076329 0.04939868
0.282701 0.05211996
0.2616991 0.05336491
0.2631972 0.06116505
0.3067846 0.07130267
0.3267689 0.07415596
0.3415312 0.07080219
0.3569727 0.0669689
0.3421099 0.06855432
0.3666633 0.06663998
0.3326486 0.0744797
0.3049836 0.0768798
0.3062475 0.06941094
0.2745019 0.06922921
0.2379835 0.06578928
0.28736 0.06424555
0.2854138 0.07654449
0.30546 0.07648264
0.3110603 0.06714849
0.2976208 0.06898012
0.2957944 0.06148252
0.2911064 0.06328733
0.2951662 0.06306546
0.3011266 0.06831471
0.3032902 0.07246378
0.3194425 0.07312758
0.312661 0.07693456
0.3250608 0.07620674
0.3343639 0.06921645
0.354461 0.06742501
0.409328 0.06932276
0.4105196 0.06934595
0.3743933 0.06267478
0.2951124 0.06132023
0.3349833 0.0561357
0.3031787 0.05350293
0.3115696 0.05157969
0.3346049 0.05464193
0.3420867 0.05168919
0.3335657 0.05941811
0.3808235 0.06073031
0.3322135 0.05658917
0.2921654 0.05293875
0.2879249 0.04602976
0.2761667 0.04635756
0.2438559 0.04761841
0.2202263 0.04325091
0.2342155 0.04905112
0.2033637 0.04914161
0.186604 0.0486233
0.1913257 0.04991363
0.1955407 0.05291538
0.2270258 0.04473965
0.2213527 0.04973361
0.2143993 0.05184915
0.2131621 0.05090527
0.2039885 0.05275333
0.2017895 0.04797037
0.2157872 0.0491161
0.2509585 0.0456899
0.2306807 0.04158996
0.211788 0.0478325
0.2334685 0.04148594
0.2176138 0.04452365
0.2166609 0.04153356
0.227994 0.04023994
0.2036553 0.04348908
0.2633023 0.03632292
0.2846996 0.04162873
0.2610915 0.03566273
0.3095734 0.03200465
0.3437544 0.03177471
0.342257 0.03088715
0.3367687 0.03265713
0.3312105 0.03323407
0.3159539 0.03200517
0.2871329 0.03705835
0.2640188 0.03342469
0.2739362 0.03589353
0.2818461 0.03492943
0.279751 0.03931146
0.2830685 0.03711043
0.2734288 0.03940853
0.2629851 0.03885176
0.238314 0.0357857
0.2657518 0.03483053
0.3058409 0.03264765
0.244248 0.03035937
0.2494115 0.03078431
0.29815 0.03221831
0.2878194 0.03353747
0.3355615 0.03369875
0.3351368 0.03944173
0.3424123 0.04487094
0.3335973 0.04533164
0.3351066 0.05185324
0.3468159 0.04893015
0.3373927 0.0438622
0.3143521 0.03782445
0.3243574 0.03938407
0.3173662 0.03535431
0.3095755 0.03565021
0.2919252 0.03429453
0.2624208 0.03355847
0.299656 0.03846518
0.2860325 0.03797801
0.3186296 0.03795364
0.3472181 0.03882455
0.3489409 0.0361801
0.3340973 0.03458025
0.3419516 0.03970479
0.3603583 0.03573474
0.3751319 0.03155711
0.3380294 0.02756783
0.3859676 0.03061494
0.3687779 0.03074957
0.3972306 0.02992236
0.3704343 0.03076979
0.3413404 0.03412614
0.4048041 0.03557432
0.4058749 0.03434566
0.3899633 0.03710241
0.3532374 0.02927698
0.387721 0.02560318
0.3636533 0.02710639
0.3818428 0.02772859
0.3943534 0.03054996
0.4682658 0.03119315
0.3707524 0.02922131
0.3306115 0.02770041
0.3140495 0.0256489
0.292919 0.03112167
0.2993878 0.03276346
0.3268799 0.02867602
0.326131 0.02521413
0.392743 0.02273435
0.3493924 0.02416874
0.3427149 0.02269834
0.339132 0.02518856
0.3319484 0.0250562
0.359837 0.02738202
0.3508619 0.0279886
0.35853 0.03048446
0.3429427 0.03266902
0.3798794 0.03916926
0.4134312 0.04027986
0.4005453 0.03772807
0.4072521 0.03820056
0.3535191 0.04935938
0.3525717 0.04934987
0.353579 0.0501455
0.2799111 0.04921664
0.2628703 0.04949681
0.2926531 0.0560373
0.2681338 0.04881056
0.270077 0.04425435
0.3063787 0.04168374
0.3443075 0.04564993
0.3139828 0.04704505
0.3306827 0.04711498
0.3080019 0.04254192
0.3060928 0.04971784
0.3361662 0.06006707
0.2950722 0.05918142
0.2886687 0.05430419
0.3238468 0.0511032
0.3464942 0.05383109
0.2950693 0.05457752
0.3498026 0.05174872
0.3932346 0.05137043
0.3879405 0.05057793
0.3738298 0.05169018
0.3707797 0.05624317
0.4010236 0.05003612
0.4364999 0.04558877
0.4214202 0.04960736
0.4154978 0.04979952
0.383929 0.04913442
0.38689 0.04542104
0.3617132 0.04285415
0.370453 0.03910188
0.3686821 0.04054767
0.3428797 0.04023277
0.3132781 0.03756898
0.3818108 0.03528269
0.4146948 0.03351163
0.436473 0.03348828
0.4525575 0.03274924
0.4465178 0.03269018
0.4550256 0.03231478
0.4240249 0.02789477
0.4294493 0.02570239
0.44007 0.02817894
0.4167462 0.02696833
0.3640478 0.03594471
0.351599 0.03479016
0.3649289 0.03360917
0.3767369 0.03254886
0.4038295 0.03145718
0.4129974 0.02857324
0.4149849 0.02788655
0.4514477 0.02614218
0.460378 0.02482302
0.473317 0.0259952
0.4742811 0.02529061
0.4402202 0.02458062
0.4375148 0.02487345
0.4318995 0.02484411
0.3822857 0.02464533
0.3688006 0.02645741
0.409074 0.02530229
0.3920456 0.02551616
0.4108651 0.02442033
0.3853928 0.02520753
0.3820513 0.02491277
0.3884957 0.02657298
0.4371216 0.02707505
0.410597 0.03063195
0.4023331 0.0335977
0.3790067 0.03308884
0.4399502 0.03622578
0.5023928 0.0345599
0.4845568 0.03470243
0.4682136 0.03359956
0.4682372 0.03470386
0.5008737 0.03765718
0.5018022 0.03769567
0.4876074 0.04028696
0.5443816 0.04136242
0.5130625 0.03930304
0.5411279 0.04082857
0.57798 0.03858332
