0.3000233 0.771282
0.2542178 0.5931232
0.2222319 0.5648904
0.1884528 0.513716
0.1863489 0.5246784
0.2194728 0.6426341
0.2160853 0.6377097
0.2489804 0.5594777
0.2260277 0.5488058
0.2512668 0.5854898
0.2142523 0.5564433
0.251356 0.6328505
0.2102469 0.5975104
0.1908985 0.6207387
0.1925694 0.6197418
0.1739216 0.6193588
0.1698983 0.568532
0.1711565 0.6411516
0.1684158 0.632013
0.1750002 0.6294709
0.191796 0.5910545
0.2134324 0.5576007
0.1852364 0.4902394
0.1702818 0.5221648
0.1748542 0.5612396
0.1772162 0.6570276
0.1623956 0.6508648
0.1885728 0.5685007
0.2125847 0.4896193
0.2183288 0.4698046
0.2234382 0.432909
0.2437391 0.4171829
0.2152365 0.4397945
0.2335437 0.4093934
0.2453739 0.4421145
0.2360778 0.4404806
0.2458385 0.3730313
0.2808693 0.4183149
0.2574919 0.3802235
0.3036753 0.3341359
0.2946071 0.3157911
0.3011703 0.3335863
0.3397184 0.3465838
0.3513378 0.3439372
0.3788511 0.3667822
0.392552 0.3938932
0.3758017 0.4209112
0.3963593 0.3822687
0.3854558 0.3810829
0.3597977 0.3775209
0.3782271 0.3975205
0.417508 0.4178163
0.382837 0.4179339
0.3775029 0.4097993
0.3849705 0.426984
0.3824806 0.4257306
0.3194514 0.457819
0.3253163 0.4438087
0.3359599 0.4491645
0.3410288 0.4316791
0.3468998 0.4584563
0.3427919 0.4567035
0.3068296 0.4979861
0.3469974 0.4689421
0.3387233 0.4726992
0.3575701 0.4957767
0.3826685 0.4945244
0.3793435 0.473845
0.3495672 0.4576412
0.3338643 0.3970536
0.3441117 0.4082633
0.3700857 0.4346571
0.3437967 0.4262319
0.3416146 0.4766129
0.3830943 0.4079063
0.4453917 0.3970115
0.4423642 0.4129239
0.3990231 0.4281612
0.4981042 0.3768868
0.4759453 0.3772155
0.4697292 0.3672239
0.4988679 0.3944001
0.5003525 0.4048507
0.4918433 0.4209566
0.4597348 0.4615819
0.447309 0.422985
0.414462 0.3828804
0.4695145 0.3679631
0.4857464 0.3193794
0.4815885 0.3388227
0.4880986 0.3524534
0.5039377 0.3699079
0.5432338 0.3379409
0.526328 0.3245676
0.5139801 0.3495651
0.4895426 0.3725439
0.4991545 0.328744
0.5402329 0.3311851
0.545879 0.2897549
0.5636986 0.3016886
0.5962358 0.2928498
0.5889111 0.2709992
0.6034728 0.2733812
0.5594768 0.2855281
0.5707522 0.276874
0.5947797 0.2727312
0.5957051 0.2702751
0.5914285 0.2768263
0.5968575 0.268628
0.5726364 0.2997038
0.5591242 0.3047576
0.5962779 0.299032
0.5718199 0.2964072
0.5705584 0.2962022
0.5967443 0.2959966
0.5681978 0.279645
0.5313422 0.3075085
0.5172416 0.3155255
0.5486951 0.3466208
0.5383448 0.3655432
0.6016286 0.3533182
0.6145916 0.3350705
0.5997205 0.3157702
0.5801907 0.3071258
0.5933478 0.2951327
0.5798936 0.3129492
0.5609618 0.3015941
0.5985082 0.3050107
0.604023 0.282607
0.6076904 0.3075331
0.6280517 0.286436
0.6442529 0.25763
0.6281456 0.2328326
0.6198516 0.2830322
0.6132566 0.2898305
0.6224249 0.2723978
0.6470364 0.2796444
0.6578122 0.2624904
0.6655274 0.2672866
0.6283742 0.2384118
0.6655555 0.2611941
0.6721482 0.2522644
0.7047256 0.2516615
0.6957445 0.2995817
0.6893036 0.2764579
0.6567255 0.308006
0.6595265 0.3191486
0.6306898 0.2843125
0.6148735 0.2761667
0.5962074 0.2710664
0.5906834 0.2612361
0.5923441 0.2540818
0.5691297 0.232757
0.564237 0.2423429
0.6009267 0.2352436
0.5939592 0.2343435
0.632053 0.2127967
0.5961195 0.1961977
0.5915428 0.2284546
0.6428192 0.2108791
0.6038391 0.2092948
0.6345604 0.2091674
0.6485708 0.1886071
0.6364151 0.2239414
0.6189853 0.2365813
0.6104842 0.2365754
0.5552667 0.2313927
0.54099 0.240557
0.5476466 0.2624566
0.540129 0.2636866
0.5187774 0.2955535
0.5283691 0.3087708
0.5027376 0.274166
0.5295815 0.2471517
0.5455079 0.2601632
0.5042956 0.2720511
0.5430445 0.2731661
0.5262122 0.2702566
0.5092561 0.2758757
0.5111106 0.2881712
0.5020307 0.3329839
0.4994148 0.3108766
0.4739106 0.3070782
0.4828404 0.3417979
0.4864635 0.3453003
0.5022094 0.3584419
0.5042895 0.3759182
0.484025 0.3458491
0.4792642 0.3064823
0.4895865 0.3192228
0.4649651 0.3277854
0.4871311 0.3155637
0.5145103 0.3431528
0.5264083 0.3572734
0.4909906 0.3775315
0.494677 0.3846963
0.4794004 0.4105497
0.462904 0.4111037
0.4269516 0.4028504
0.4042852 0.3952352
0.4474841 0.3618551
0.4687479 0.3781139
0.4333339 0.3702503
0.4180292 0.3828765
0.4547673 0.3627791
0.4260699 0.4228284
0.3917131 0.4064338
0.3915187 0.403851
0.3682283 0.4027612
0.399853 0.4049096
0.3569094 0.383777
0.3577831 0.3991156
0.365449 0.3602548
0.3618815 0.3638322
0.3539821 0.3292458
0.3863457 0.3151941
0.3668945 0.3149523
0.3849661 0.2864531
0.3730958 0.3329802
0.3674103 0.3236416
0.4084246 0.2715899
0.4749577 0.2816208
0.4457146 0.3217937
0.479975 0.2960067
0.4866646 0.3139337
0.4720323 0.3173247
0.5140583 0.3119027
0.4543427 0.2994256
0.5044444 0.2907849
0.4794481 0.2866741
0.4835055 0.3145876
0.4228618 0.3251062
0.451936 0.356073
0.4573049 0.3526479
0.476719 0.3501807
0.497688 0.3653975
0.5113895 0.3606154
0.4936915 0.3375703
0.4936407 0.3560842
0.4774317 0.3593762
0.444873 0.3420538
0.4622479 0.4038406
0.4752879 0.4210063
0.4585717 0.4095975
0.4833568 0.3849336
0.4666581 0.3503094
0.4485443 0.3610901
0.431331 0.3750545
0.4348155 0.3536992
0.4342119 0.3764958
0.4687994 0.4049713
0.4850456 0.3857395
0.4685648 0.3945396
0.5027774 0.4023081
0.4339101 0.4166816
0.474227 0.4180938
0.4567881 0.4126922
0.392629 0.4164033
0.4092826 0.4039685
0.4402818 0.4204342
0.4357646 0.4034089
0.4327085 0.4240405
0.4689449 0.3983919
0.4708427 0.4288759
0.4664681 0.4045087
0.4535395 0.4321235
0.4530782 0.4385731
0.4652866 0.4022038
0.487004 0.3363143
0.5144739 0.3277791
0.5020522 0.3392411
0.5102605 0.3848511
0.4875286 0.3554785
0.5066789 0.3161073
0.5437702 0.2887395
0.5231468 0.3211828
0.4844342 0.3363174
0.5184368 0.3305009
0.4921228 0.3484908
0.4979848 0.3979027
0.4969834 0.3484212
0.4674135 0.388456
0.4442866 0.4214674
0.4599824 0.432741
0.4633852 0.3852748
0.4377111 0.4117656
0.4506044 0.387286
0.4334394 0.3697666
0.4643648 0.379689
0.4655772 0.337235
0.4532358 0.3619096
0.4681731 0.35932
0.4305189 0.364684
0.4017866 0.3668315
0.44595 0.3182094
0.4105023 0.3115994
0.4551226 0.3021282
0.4429259 0.3043593
0.4066891 0.3208973
0.4362851 0.3228905
0.4437531 0.3785813
0.451085 0.3689831
0.4415777 0.3754967
0.4150372 0.3952439
0.4282331 0.4152192
0.4358013 0.3542939
0.4206839 0.3724775
0.4934349 0.3924708
0.4828334 0.3690224
0.4735631 0.3675885
0.4538478 0.3593009
0.4319701 0.3872401
0.4535743 0.4043455
0.4874136 0.3566633
0.479716 0.3524096
0.5000399 0.3347173
0.5007213 0.3529395
0.4932502 0.3768593
0.5241893 0.3626457
0.5039536 0.4002112
0.5136442 0.425197
0.5137376 0.3982805
0.5186713 0.4258246
0.5406766 0.4083758
0.5118841 0.376904
0.5184293 0.4003719
0.5237218 0.3432497
0.5113252 0.3849192
0.5444346 0.3625297
0.560905 0.3244536
0.5602596 0.3054876
0.5580933 0.2786208
0.5560208 0.2620191
0.547354 0.3145869
0.5460794 0.3254927
0.5349813 0.3203258
0.5641915 0.3164961
0.5855937 0.3121481
0.5833884 0.2953566
0.5473921 0.3450561
0.5771459 0.3136104
0.5613145 0.2892841
0.553696 0.2671906
0.5398527 0.2827459
0.5557656 0.2761879
0.556933 0.2668577
0.5222312 0.2744327
0.5962749 0.2872641
0.5585718 0.2759004
0.5881291 0.2754276
0.602409 0.2433237
0.5556002 0.2359681
0.5817829 0.2388335
0.6230171 0.2131181
0.6350945 0.2131089
0.6388695 0.2113644
0.6379756 0.2251852
0.6723502 0.2166014
0.6458013 0.1861412
0.6421039 0.2010549
0.653885 0.2041639
0.6747343 0.219528
0.6861402 0.2034063
0.688016 0.2187747
0.6981108 0.2361961
0.6732023 0.2173187
0.6684295 0.2201885
0.6608394 0.2161237
0.6927819 0.1997001
0.6787175 0.215311
0.6586086 0.2005064
0.6772192 0.1982943
0.7178195 0.1982911
0.7168917 0.1985162
0.7082157 0.2013019
0.6988166 0.2220555
0.7127355 0.2251859
0.7210593 0.2184638
0.7300995 0.2392584
0.6404167 0.2411247
0.650464 0.2578756
0.6317561 0.266923
0.6471818 0.2717152
0.6395926 0.2692595
0.6667936 0.2763163
0.6418243 0.2707659
0.5911371 0.2907772
0.6060222 0.286988
0.6134806 0.2797007
0.5808665 0.2633328
0.5906924 0.2652316
0.5578819 0.2962815
0.532146 0.3213612
0.5308926 0.328066
0.5280658 0.3296411
0.5443886 0.3328644
0.5273683 0.354235
0.540111 0.3143197
0.5390161 0.3144296
0.5414608 0.2943668
0.532199 0.3360625
0.549148 0.3012353
0.54125 0.2862226
0.5364634 0.2771377
0.5257775 0.2858125
0.5631965 0.2820655
0.5859775 0.2833236
0.558846 0.275437
0.5506229 0.2983292
0.5601663 0.2895755
0.552829 0.2721601
0.5287621 0.2836605
0.5485708 0.2917134
0.5581952 0.2979136
